# Sanskrit syllabaries

pu2-1	crX i y a space crX i space crX i u i space crX i y e space crX i y o	Iq I Y A - Iq I - Iq I O I - Iq I Y Ah - Iq I Y U
pu2-2	zhX a space zhX i space zhX u space zhX e space zhX o	St A - St I - St Oh - St Ah - St O

pu3-1	crX i y a n space crX i n space crX i o w e n space crX i y e n space crX i o w a n	Iq I Y A A - Iq I A - Iq I O W Ah A - Iq I Y Ah A - Iq I O W A A
pu3-2	zhX a n space zhX i n space zhX u w e n space zhX e n space zhX o w a n	St A A - St I A - St Oh W Ah A - St Ah A - St O W A A

pu4-1	crX i y a ng space crX i ng space crX i u ng space crX i y e ng space crX i o w a ng	Iq I Y A A G - Iq I A G - Iq I O A G - Iq I Y Ah A G - Iq I O W A A G
pu4-2	zhX a ng space zhX i ng space zhX u ng space zhX e ng space zhX o ng	St A A G - St I A G - St Oh A G - St Ah A G - St O A G

pu5-ka	gh a s fvs2 space gh i s fvs2 space gh u s fvs2 space gh e s fvs2 space gh o s fvs2	Kh A S3 - Kh I S3 - Kh Oh S3 - Kh Ah S3 - Kh O S3
pu5-ña	n i y a s fvs2 space n i y i s fvs2 space n i o w e s fvs2 space n i y e s fvs2 space n i o w a s fvs2	N I Y A S3 - N I Y I S3 - N I O W Ah S3 - N I Y Ah S3 - N I O W A S3
pu5-ma	m a s fvs2 space m i s fvs2 space m u s fvs2 space m e s fvs2 space m o s fvs2	M A S3 - M I S3 - M Oh S3 - M Ah S3 - M O S3
pu5-a	a s fvs2 space i s fvs2 space u s fvs2 space e s fvs2 space o s fvs2	A A S3 - A I S3 - A Oh S3 - A Ni S3 - A O S3

pu6-ka	gh y a space gh y i space gh y u space gh y e space gh y o	Kh Y A - Kh Y I - Kh Y Uh - Kh Y Ah - Kh Y U
pu6-ma	m y a space m y i space m y u space m y e space m y o fvs2	M Y A - M Y I - M Y Uh - M Y Ah - M Y U

pu7-ka	gh y a n fvs1 space gh y i n fvs1 space gh y u n fvs1 space gh y e n fvs1 space gh y o n fvs1	Kh Y A N - Kh Y I N - Kh Y Oh N - Kh Y Ah N - Kh Y O N
pu7-ma	m y a n fvs1 space m y i n fvs1 space m y u n fvs1 space m y e n fvs1 space m y o n fvs1	M Y A N - M Y I N - M Y Oh N - M Y Ah N - M Y O N

pu8-ka	gh y a ng space gh y i ng space gh y u ng space gh y e ng space gh y o ng	Kh Y A A G - Kh Y I A G - Kh Y Oh A G - Kh Y Ah A G - Kh Y O A G
pu8-ma	m y a ng space m y i ng space m y u ng space m y e ng space m y o ng	M Y A A G - M Y I A G - M Y Oh A G - M Y Ah A G - M Y O A G

pu9-ka	gh y a s fvs2 space gh y i s fvs2 space gh y u s fvs2 space gh y e s fvs2 space gh y o s fvs2	Kh Y A S3 - Kh Y I S3 - Kh Y Oh S3 - Kh Y Ah S3 - Kh Y O S3
pu9-ma	m y a s fvs2 space m y i s fvs2 space m y u s fvs2 space m y e s fvs2 space m y o s fvs2	M Y A S3 - M Y I S3 - M Y Oh S3 - M Y Ah S3 - M Y O S3

pu10-1	g zhX a space g zhX i space g zhX u space g zhX e space g zhX o	Hh St A - Hh St I - Hh St Uh - Hh St Ah - Hh St U
pu10-2	g zhX a n fvs1 space g zhX i n fvs1 space g zhX u n fvs1 space g zhX e n fvs1 space g zhX o n fvs1	Hh St A N - Hh St I N - Hh St Oh N - Hh St Ah N - Hh St O N
pu10-3	g zhX a ng space g zhX i ng space g zhX u ng space g zhX e ng space g zhX o ng	Hh St A A G - Hh St I A G - Hh St Oh A G - Hh St Ah A G - Hh St O A G
pu10-4	g zhX a s fvs2 space g zhX i s fvs2 space g zhX u s fvs2 space g zhX e s fvs2 space g zhX o s fvs2	Hh St A S3 - Hh St I S3 - Hh St Oh S3 - Hh St Ah S3 - Hh St O S3

pu11	d w a space d b y a space zX l a	Th W A - Th B Y A - Sc L A
pu12	gh r a space kh r a space g r a space d r a	Kh R A - K2 R A - Hh R A - Th R A
pu13	r gh a space r w a	R Kh Aa - R W A
pu14	l h a	L Hc A
